epoch,batch,train_loss,train_accuracy
8,2745,0.86835593,0.71875
8,2746,1.1629939,0.59375
8,2747,1.1318054,0.625
8,2748,1.1605816,0.71875
8,2749,1.2101818,0.6875
8,2750,0.8056694,0.8125
8,2751,0.6217481,0.84375
8,2752,0.93434757,0.71875
8,2753,1.4053516,0.59375
8,2754,0.5313349,0.90625
8,2755,1.4280072,0.65625
8,2756,0.61550987,0.78125
8,2757,0.9925559,0.65625
8,2758,0.8859261,0.8125
8,2759,0.98679453,0.78125
8,2760,0.72633994,0.84375
8,2761,0.84386986,0.6875
8,2762,1.1887681,0.53125
8,2763,1.3333554,0.59375
8,2764,1.5751543,0.5625
8,2765,1.0671784,0.6875
8,2766,1.4767863,0.59375
8,2767,1.1529227,0.625
8,2768,0.7202816,0.8125
8,2769,0.63629556,0.875
8,2770,1.0992198,0.65625
8,2771,1.0299696,0.75
8,2772,1.3052541,0.6875
8,2773,1.0634048,0.65625
8,2774,1.2594769,0.625
8,2775,0.95268744,0.71875
8,2776,1.3612375,0.625
8,2777,1.0645301,0.625
8,2778,0.6895262,0.8125
8,2779,0.7252737,0.84375
8,2780,1.1836855,0.71875
8,2781,1.0782837,0.65625
8,2782,0.87301874,0.78125
8,2783,1.2919723,0.5625
8,2784,0.9474754,0.75
8,2785,0.556804,0.84375
8,2786,1.1863213,0.625
8,2787,1.0123063,0.625
8,2788,1.04861,0.71875
8,2789,1.5670439,0.65625
8,2790,1.1789142,0.65625
8,2791,1.0856267,0.6875
8,2792,0.940245,0.75
8,2793,0.93540394,0.75
8,2794,0.8395086,0.8125
8,2795,0.85094887,0.84375
8,2796,1.0432365,0.71875
8,2797,0.8845221,0.78125
8,2798,1.1998259,0.6875
8,2799,1.0110847,0.65625
8,2800,0.70507544,0.78125
8,2801,0.966833,0.71875
8,2802,1.0659078,0.65625
8,2803,1.0770893,0.71875
8,2804,1.0749143,0.6875
8,2805,0.9992098,0.65625
8,2806,0.837651,0.78125
8,2807,0.8823034,0.75
8,2808,1.7038462,0.55
9,2809,1.1066537,0.75
9,2810,0.90086526,0.78125
9,2811,0.6153666,0.875
9,2812,0.74766856,0.78125
9,2813,1.0638285,0.65625
9,2814,0.5688383,0.90625
9,2815,0.7396638,0.78125
9,2816,1.2934915,0.53125
9,2817,1.1682211,0.71875
9,2818,0.8419216,0.78125
9,2819,1.0701653,0.75
9,2820,1.2175547,0.59375
9,2821,0.9999809,0.78125
9,2822,0.9420176,0.625
9,2823,0.66987145,0.84375
9,2824,0.7113059,0.84375
9,2825,0.82227755,0.78125
9,2826,0.6786892,0.875
9,2827,1.2385223,0.65625
9,2828,0.8563849,0.6875
9,2829,1.1264473,0.6875
9,2830,1.4591242,0.625
9,2831,0.84335303,0.78125
9,2832,1.0204995,0.65625
9,2833,1.32397,0.59375
9,2834,0.67686486,0.8125
9,2835,1.1486818,0.6875
9,2836,1.1488425,0.65625
9,2837,0.9871856,0.71875
9,2838,1.3999215,0.65625
9,2839,0.58363163,0.875
9,2840,1.1620836,0.625
9,2841,0.62640816,0.84375
9,2842,0.96818984,0.6875
9,2843,0.94436044,0.8125
9,2844,0.94375956,0.71875
9,2845,1.18772,0.65625
9,2846,1.2281356,0.625
9,2847,1.3141205,0.59375
9,2848,0.8538401,0.75
9,2849,0.9279835,0.78125
9,2850,1.0955248,0.8125
9,2851,1.0931144,0.625
9,2852,0.841038,0.75
9,2853,1.0079521,0.6875
9,2854,1.1739129,0.6875
9,2855,0.7598356,0.75
9,2856,1.5107106,0.5625
9,2857,0.6157393,0.78125
9,2858,0.9181308,0.65625
9,2859,1.2790859,0.71875
9,2860,0.63385516,0.875
9,2861,0.91696566,0.71875
9,2862,1.0438405,0.6875
9,2863,0.95603853,0.71875
9,2864,0.8427658,0.71875
9,2865,1.2284619,0.71875
9,2866,1.3619343,0.65625
9,2867,1.4062295,0.59375
9,2868,1.2782183,0.65625
9,2869,0.92416966,0.75
9,2870,1.0702927,0.6875
9,2871,1.4393137,0.65625
9,2872,0.82600707,0.78125
9,2873,0.6638104,0.84375
9,2874,0.90049195,0.71875
9,2875,1.068871,0.71875
9,2876,0.9776805,0.78125
9,2877,1.2170221,0.625
9,2878,1.1729095,0.78125
9,2879,1.0325619,0.65625
9,2880,1.0347924,0.78125
9,2881,1.4017141,0.53125
9,2882,1.3107795,0.625
9,2883,1.0849713,0.71875
9,2884,1.0054588,0.75
9,2885,1.0315375,0.75
9,2886,0.94722563,0.75
9,2887,0.7426537,0.78125
9,2888,1.3349228,0.59375
9,2889,0.541018,0.8125
9,2890,1.1969845,0.71875
9,2891,0.8597793,0.8125
9,2892,0.9048723,0.8125
9,2893,1.0887649,0.78125
9,2894,1.0813763,0.6875
9,2895,0.8063771,0.71875
9,2896,0.8462574,0.8125
9,2897,0.98291767,0.6875
9,2898,0.627701,0.8125
9,2899,1.2796285,0.6875
9,2900,0.7305714,0.8125
9,2901,1.1664344,0.625
9,2902,1.3079203,0.65625
9,2903,1.2644336,0.65625
9,2904,1.1918063,0.71875
9,2905,1.0953888,0.6875
9,2906,0.7968134,0.78125
9,2907,0.78885967,0.71875
9,2908,0.7902799,0.75
9,2909,1.1565851,0.625
9,2910,1.1170084,0.65625
9,2911,1.2493085,0.625
9,2912,0.949499,0.6875
9,2913,1.3885295,0.65625
9,2914,0.391481,0.9375
9,2915,1.185473,0.75
9,2916,0.771114,0.8125
9,2917,0.95900184,0.65625
9,2918,1.0882187,0.625
9,2919,1.0540313,0.75
9,2920,0.9429102,0.71875
9,2921,0.9035637,0.78125
9,2922,0.97961587,0.71875
9,2923,1.0487498,0.65625
9,2924,0.9049484,0.6875
9,2925,0.91202354,0.8125
9,2926,0.93737227,0.65625
9,2927,0.9239282,0.71875
9,2928,0.82040524,0.75
9,2929,0.9631963,0.71875
9,2930,1.0195922,0.75
9,2931,0.7031007,0.875
9,2932,0.92933196,0.6875
9,2933,1.2087183,0.625
9,2934,0.874031,0.78125
9,2935,1.2523305,0.65625
9,2936,1.1980575,0.75
9,2937,1.0090996,0.75
9,2938,1.5376887,0.4375
9,2939,0.93429387,0.8125
9,2940,1.0998712,0.65625
9,2941,0.83051825,0.71875
9,2942,0.75490683,0.84375
9,2943,0.90180886,0.71875
9,2944,0.7915004,0.65625
9,2945,1.1322278,0.65625
9,2946,1.2484697,0.625
9,2947,0.912449,0.78125
9,2948,0.8993316,0.75
9,2949,1.3711851,0.59375
9,2950,0.67726624,0.90625
9,2951,0.9907239,0.6875
9,2952,0.6684742,0.875
9,2953,0.9157065,0.71875
9,2954,0.87234807,0.6875
9,2955,1.0702771,0.71875
9,2956,1.3059777,0.6875
9,2957,1.538874,0.65625
9,2958,1.2367604,0.71875
9,2959,0.9055991,0.78125
9,2960,0.7369548,0.75
9,2961,0.640067,0.78125
9,2962,0.5762881,0.84375
9,2963,1.180508,0.65625
9,2964,1.3573369,0.5625
9,2965,0.5320522,0.84375
9,2966,0.98069835,0.78125
9,2967,0.74547225,0.84375
9,2968,0.77552354,0.75
9,2969,1.0219821,0.71875
9,2970,1.0187113,0.71875
9,2971,1.1444129,0.71875
9,2972,0.9946284,0.75
9,2973,0.9273292,0.71875
9,2974,0.5127275,0.84375
9,2975,0.99744767,0.78125
9,2976,0.5191705,0.84375
9,2977,1.2018464,0.71875
9,2978,0.8976402,0.71875
9,2979,0.6361232,0.90625
9,2980,0.96216846,0.75
9,2981,0.93270755,0.71875
9,2982,0.76498663,0.78125
9,2983,0.75929075,0.8125
9,2984,1.1130925,0.75
9,2985,0.8867625,0.71875
9,2986,1.0055068,0.6875
9,2987,0.8875988,0.8125
9,2988,0.6586715,0.8125
9,2989,0.98279905,0.75
9,2990,1.4061623,0.65625
9,2991,0.87942266,0.8125
9,2992,1.2684585,0.71875
9,2993,0.88310266,0.71875
9,2994,1.0196197,0.78125
9,2995,1.1551703,0.65625
9,2996,0.65636075,0.78125
9,2997,0.81095105,0.8125
9,2998,1.0425899,0.71875
9,2999,1.0164884,0.75
9,3000,0.72232187,0.8125
9,3001,0.96987057,0.75
9,3002,1.2128581,0.59375
9,3003,1.1292058,0.6875
9,3004,0.74355507,0.84375
9,3005,0.68448734,0.84375
9,3006,1.5056827,0.5625
9,3007,0.6383758,0.8125
9,3008,1.102068,0.6875
9,3009,0.4750785,0.9375
9,3010,0.6562536,0.84375
9,3011,0.80714077,0.78125
9,3012,0.56848335,0.90625
9,3013,1.1264958,0.65625
9,3014,0.9649343,0.75
9,3015,1.1659687,0.65625
9,3016,1.2432843,0.71875
9,3017,1.0154811,0.75
9,3018,0.78927296,0.84375
9,3019,0.80069876,0.71875
9,3020,0.75441945,0.75
9,3021,0.7418073,0.84375
9,3022,0.93729097,0.78125
9,3023,0.6652472,0.75
9,3024,0.64987636,0.875
9,3025,1.1478751,0.71875
9,3026,1.2621309,0.625
9,3027,1.0321801,0.6875
9,3028,0.8301768,0.8125
9,3029,1.0243813,0.78125
9,3030,0.7090631,0.8125
9,3031,0.93123615,0.78125
9,3032,1.2263365,0.625
9,3033,1.2968148,0.59375
9,3034,0.8004898,0.75
9,3035,0.9909086,0.6875
9,3036,0.6494196,0.875
9,3037,1.064616,0.65625
9,3038,0.7522667,0.78125
9,3039,0.60483265,0.8125
9,3040,0.7367719,0.84375
9,3041,0.56003857,0.875
9,3042,1.1673245,0.625
9,3043,1.1380391,0.75
9,3044,0.9428234,0.78125
9,3045,1.0673543,0.6875
9,3046,1.0357566,0.78125
9,3047,0.50984454,0.9375
9,3048,1.0278919,0.6875
9,3049,1.297469,0.75
9,3050,0.9710278,0.71875
9,3051,0.976389,0.71875
9,3052,1.0624645,0.625
9,3053,0.76564723,0.84375
9,3054,0.9939481,0.78125
9,3055,1.0811955,0.6875
9,3056,1.2769432,0.625
9,3057,1.0061702,0.71875
9,3058,1.2274637,0.71875
9,3059,0.7202053,0.75
9,3060,0.9155839,0.6875
9,3061,0.8909782,0.6875
9,3062,1.0853341,0.6875
9,3063,0.9068261,0.71875
9,3064,0.9604659,0.71875
9,3065,0.74255145,0.84375
9,3066,1.3759319,0.59375
9,3067,0.8188143,0.75
9,3068,1.2650367,0.71875
9,3069,0.9120334,0.78125
9,3070,1.0388429,0.71875
9,3071,1.2221847,0.65625
9,3072,0.768511,0.84375
9,3073,1.0373482,0.6875
9,3074,0.82567364,0.75
9,3075,0.5822961,0.84375
9,3076,0.89826256,0.75
9,3077,0.83502144,0.75
9,3078,0.8355083,0.6875
9,3079,1.0274162,0.5625
9,3080,1.1833848,0.71875
9,3081,1.174157,0.65625
9,3082,0.53582907,0.84375
9,3083,0.6562809,0.84375
9,3084,0.8096083,0.75
9,3085,0.731557,0.84375
9,3086,1.3436491,0.78125
9,3087,1.5297123,0.625
9,3088,0.8434004,0.78125
9,3089,1.1283573,0.78125
9,3090,0.83815527,0.8125
9,3091,1.1114334,0.71875
9,3092,0.9040764,0.8125
9,3093,0.6458403,0.8125
9,3094,1.2995868,0.65625
9,3095,0.74274576,0.8125
9,3096,0.56044614,0.84375
9,3097,0.9599099,0.75
9,3098,1.1942251,0.59375
9,3099,0.7449063,0.78125
9,3100,1.1137236,0.71875
9,3101,0.85323477,0.8125
9,3102,0.8668903,0.71875
9,3103,0.7724928,0.78125
9,3104,1.0130863,0.71875
9,3105,1.0806189,0.6875
9,3106,0.6914953,0.75
9,3107,1.0906518,0.65625
9,3108,0.8266492,0.78125
9,3109,0.717635,0.8125
9,3110,0.594968,0.875
9,3111,0.91638017,0.71875
9,3112,1.1753889,0.59375
9,3113,0.66878587,0.8125
9,3114,0.8235038,0.75
9,3115,0.80793184,0.75
9,3116,0.7907861,0.75
9,3117,0.847697,0.78125
9,3118,0.9296526,0.71875
9,3119,1.4039972,0.65625
9,3120,1.3270395,0.625
9,3121,1.2124437,0.6875
9,3122,0.9721637,0.75
9,3123,0.9400714,0.75
9,3124,0.90268797,0.78125
9,3125,1.1538941,0.6875
9,3126,1.607965,0.53125
9,3127,0.68405914,0.84375
9,3128,0.9692423,0.5625
9,3129,0.9769504,0.8125
9,3130,0.619373,0.8125
9,3131,0.809034,0.71875
9,3132,1.2888467,0.71875
9,3133,0.7947237,0.71875
9,3134,1.1047903,0.71875
9,3135,1.140314,0.71875
9,3136,1.0588708,0.78125
9,3137,0.93560046,0.71875
9,3138,0.739821,0.8125
9,3139,1.6058708,0.59375
9,3140,1.1669341,0.65625
9,3141,0.89466757,0.75
9,3142,0.98844236,0.75
9,3143,0.8893429,0.75
9,3144,1.2057986,0.6875
9,3145,0.92752415,0.71875
9,3146,1.0243981,0.6875
9,3147,0.9719344,0.71875
9,3148,0.7179574,0.8125
9,3149,0.853557,0.84375
9,3150,0.7210773,0.78125
9,3151,1.3421544,0.75
9,3152,0.5780105,0.8125
9,3153,1.378717,0.59375
9,3154,1.5724759,0.59375
9,3155,0.8271662,0.78125
9,3156,1.0747504,0.65625
9,3157,1.2147119,0.59375
9,3158,0.927865,0.6875
9,3159,1.2306798,0.6
10,3160,0.6801237,0.8125
10,3161,0.6120434,0.8125
10,3162,1.3278357,0.625
10,3163,1.1219631,0.6875
10,3164,1.1148225,0.75
10,3165,0.90955573,0.75
10,3166,1.1858007,0.6875
10,3167,0.60599375,0.8125
10,3168,0.8921673,0.71875
10,3169,1.0018123,0.59375
10,3170,1.1643211,0.78125
10,3171,1.2957816,0.59375
10,3172,1.0460408,0.6875
10,3173,1.1186202,0.625
10,3174,0.94938654,0.75
10,3175,1.1954297,0.59375
10,3176,0.91788703,0.75
10,3177,0.9146812,0.8125
10,3178,0.7409116,0.78125
10,3179,0.62012845,0.84375
10,3180,1.3588887,0.5625
10,3181,0.8964396,0.78125
10,3182,0.71831095,0.8125
10,3183,0.7169503,0.75
10,3184,1.0803028,0.71875
10,3185,0.7222492,0.8125
10,3186,0.7531712,0.78125
10,3187,0.9921021,0.71875
10,3188,0.89082,0.84375
10,3189,0.60999423,0.78125
10,3190,0.7719058,0.8125
10,3191,1.2366707,0.71875
10,3192,1.1120669,0.71875
10,3193,0.63964444,0.8125
10,3194,0.6875711,0.84375
10,3195,0.9443095,0.71875
10,3196,0.7901824,0.84375
10,3197,1.3403194,0.65625
10,3198,0.83530635,0.8125
10,3199,1.0052958,0.71875
10,3200,1.1972134,0.75
10,3201,1.0935256,0.6875
10,3202,0.97789264,0.6875
10,3203,1.1794937,0.5625
10,3204,0.8952899,0.78125
10,3205,1.0299551,0.8125
10,3206,0.668714,0.78125
10,3207,0.9407974,0.75
10,3208,0.8044346,0.78125
10,3209,0.68681246,0.84375
10,3210,0.8707666,0.8125
10,3211,1.0762882,0.71875
10,3212,0.5907367,0.84375
10,3213,1.0758888,0.6875
10,3214,0.6404208,0.78125
10,3215,1.2976012,0.5625
10,3216,0.86378014,0.6875
10,3217,0.82280004,0.8125
10,3218,1.027071,0.75
10,3219,0.8201625,0.8125
10,3220,0.9583085,0.6875
10,3221,0.9537439,0.75
10,3222,0.8695148,0.71875
10,3223,0.88404304,0.75
10,3224,1.0418066,0.78125
10,3225,1.1280566,0.6875
10,3226,0.9701159,0.71875
10,3227,1.2560563,0.71875
10,3228,0.89008194,0.625
10,3229,1.001129,0.75
10,3230,0.67172706,0.84375
10,3231,0.89653486,0.75
10,3232,0.80159056,0.8125
10,3233,1.0975753,0.78125
10,3234,0.7710364,0.8125
10,3235,0.6707058,0.8125
10,3236,1.0626271,0.75
10,3237,1.0069294,0.65625
10,3238,1.2810773,0.6875
10,3239,1.0472105,0.6875
10,3240,0.7934777,0.75
10,3241,1.1604218,0.5625
10,3242,1.1991096,0.71875
10,3243,0.8130161,0.84375
10,3244,0.76182437,0.78125
10,3245,0.9874035,0.75
10,3246,0.89861363,0.78125
10,3247,0.8244684,0.78125
10,3248,0.51316464,0.75
10,3249,1.0944552,0.71875
10,3250,0.8877244,0.75
10,3251,1.2337941,0.59375
10,3252,1.340148,0.53125
10,3253,1.1575317,0.625
10,3254,0.87485415,0.78125
10,3255,1.1640569,0.71875
10,3256,0.9698977,0.71875
10,3257,0.53529763,0.8125
10,3258,1.2334894,0.59375
10,3259,1.1977805,0.59375
10,3260,0.98203623,0.71875
10,3261,1.2180732,0.65625
10,3262,1.0465407,0.71875
10,3263,0.95617354,0.78125
10,3264,1.0176191,0.75
10,3265,1.005386,0.78125
10,3266,0.7301239,0.84375
10,3267,1.090061,0.75
10,3268,0.9447834,0.75
10,3269,0.54661787,0.875
10,3270,0.8189422,0.78125
10,3271,1.2492727,0.65625
10,3272,0.6007081,0.875
10,3273,0.6922583,0.875
10,3274,1.1246172,0.59375
10,3275,1.0170931,0.78125
10,3276,0.9555465,0.6875
10,3277,0.8271239,0.71875
10,3278,0.71112686,0.8125
10,3279,0.85490793,0.71875
10,3280,0.9331227,0.75
10,3281,0.85942084,0.75
10,3282,0.7293629,0.875
10,3283,1.4670092,0.65625
10,3284,0.8045687,0.8125
10,3285,1.0444801,0.71875
10,3286,1.0090847,0.78125
10,3287,1.2927548,0.6875
10,3288,1.0230393,0.75
10,3289,0.9189465,0.78125
10,3290,0.8889224,0.8125
10,3291,1.0324517,0.65625
10,3292,0.6426874,0.90625
10,3293,1.5085077,0.59375
10,3294,1.0468398,0.65625
10,3295,1.0147299,0.71875
10,3296,1.2502092,0.6875
10,3297,0.97432804,0.71875
10,3298,0.98003167,0.78125
10,3299,1.0181122,0.71875
10,3300,0.64853406,0.8125
10,3301,1.0443162,0.71875
10,3302,1.1315267,0.6875
10,3303,0.83124566,0.8125
10,3304,0.71971875,0.84375
10,3305,1.0111653,0.75
10,3306,0.9172292,0.78125
10,3307,0.7431897,0.78125
10,3308,0.7106568,0.75
10,3309,0.837482,0.84375
10,3310,1.0834266,0.65625
10,3311,1.0566314,0.71875
10,3312,0.99439776,0.71875
10,3313,1.2456521,0.625
10,3314,0.82645303,0.75
10,3315,0.88187754,0.75
10,3316,1.1047301,0.65625
10,3317,0.841133,0.71875
10,3318,0.62120974,0.84375
10,3319,1.0268663,0.78125
10,3320,1.6692622,0.59375
10,3321,0.5769791,0.875
10,3322,0.67955655,0.875
10,3323,1.2845179,0.625
10,3324,1.306764,0.65625
10,3325,1.439676,0.59375
10,3326,0.72925985,0.78125
10,3327,0.84207404,0.78125
10,3328,1.3307563,0.6875
10,3329,1.0260015,0.75
10,3330,0.85066074,0.75
10,3331,1.0685463,0.71875
10,3332,1.1656551,0.71875
10,3333,1.5332502,0.625
10,3334,1.1725732,0.625
10,3335,0.7644071,0.71875
10,3336,0.9433086,0.6875
10,3337,0.8590583,0.84375
10,3338,1.103731,0.75
10,3339,0.97573173,0.78125
10,3340,1.394192,0.59375
10,3341,0.8356605,0.75
10,3342,1.1130575,0.75
10,3343,0.9708407,0.75
10,3344,0.8829927,0.75
10,3345,1.1674976,0.6875
10,3346,0.71828276,0.75
10,3347,0.87389284,0.75
10,3348,1.0305732,0.71875
10,3349,1.0774771,0.6875
10,3350,1.0173602,0.71875
10,3351,0.9400813,0.71875
10,3352,0.53784454,0.90625
10,3353,1.2547145,0.65625
10,3354,0.8775753,0.8125
10,3355,1.1409857,0.6875
10,3356,0.74653506,0.84375
10,3357,0.849732,0.78125
10,3358,0.7615077,0.8125
10,3359,0.96407413,0.6875
10,3360,0.7304473,0.84375
10,3361,0.7884266,0.71875
10,3362,0.8828776,0.71875
10,3363,0.93383986,0.71875
10,3364,0.82952714,0.71875
10,3365,0.99607307,0.75
10,3366,1.2379702,0.65625
10,3367,0.69765013,0.78125
10,3368,0.8506071,0.78125
10,3369,0.7217345,0.8125
10,3370,0.6623131,0.71875
10,3371,1.1580596,0.71875
10,3372,0.8943963,0.78125
10,3373,0.83768916,0.78125
10,3374,0.94751436,0.78125
10,3375,0.8598439,0.78125
10,3376,0.6754865,0.8125
10,3377,1.1069182,0.71875
10,3378,1.2719322,0.71875
10,3379,1.3061794,0.6875
10,3380,0.8190262,0.78125
10,3381,0.8897072,0.71875
10,3382,1.052824,0.75
10,3383,1.1232234,0.625
10,3384,0.80150187,0.6875
10,3385,0.8624035,0.65625
10,3386,0.87181914,0.65625
10,3387,1.1765227,0.65625
10,3388,0.77998513,0.8125
10,3389,0.9895514,0.8125
10,3390,0.87171054,0.78125
10,3391,0.8942226,0.71875
10,3392,1.1782976,0.625
10,3393,0.97932506,0.78125
10,3394,1.0616981,0.6875
10,3395,1.0551963,0.75
10,3396,0.8466439,0.78125
10,3397,0.8320162,0.78125
10,3398,1.0816445,0.71875
10,3399,0.5754355,0.875
10,3400,1.1152009,0.5625
10,3401,1.0310231,0.75
10,3402,0.9749248,0.75
10,3403,0.7400813,0.78125
10,3404,1.0081601,0.6875
10,3405,0.7577976,0.8125
10,3406,1.2025149,0.71875
10,3407,0.6515843,0.78125
10,3408,0.61572754,0.75
10,3409,0.77804327,0.8125
10,3410,0.90100586,0.71875
10,3411,1.1518323,0.625
10,3412,0.779325,0.71875
10,3413,0.67462623,0.84375
10,3414,1.1428654,0.65625
10,3415,0.9331812,0.75
10,3416,1.3638015,0.59375
10,3417,0.76698655,0.71875
10,3418,1.0518155,0.71875
10,3419,0.8439701,0.78125
10,3420,1.1509198,0.6875
10,3421,0.88799614,0.6875
10,3422,0.74404114,0.78125
10,3423,0.79183125,0.78125
10,3424,1.0667266,0.75
10,3425,0.68768966,0.78125
10,3426,0.8685536,0.78125
10,3427,1.0489752,0.71875
10,3428,1.0570936,0.78125
10,3429,0.92969704,0.78125
10,3430,0.65267164,0.78125
10,3431,1.5506932,0.59375
10,3432,1.3124027,0.71875
10,3433,1.1006037,0.71875
10,3434,0.7167532,0.8125
10,3435,1.0263246,0.75
10,3436,1.2497144,0.59375
10,3437,1.2047335,0.6875
10,3438,0.8922839,0.78125
10,3439,1.3850193,0.65625
10,3440,1.0704546,0.75
10,3441,1.2739573,0.625
10,3442,1.2583011,0.65625
10,3443,0.69572026,0.78125
10,3444,1.0834973,0.71875
10,3445,0.9341513,0.71875
10,3446,1.1044068,0.71875
10,3447,0.816509,0.75
10,3448,0.9415212,0.75
10,3449,1.1602257,0.75
10,3450,0.97399855,0.71875
10,3451,1.0311621,0.71875
10,3452,0.66700584,0.84375
10,3453,1.1626288,0.71875
10,3454,0.7973129,0.71875
10,3455,1.2268214,0.625
10,3456,0.935197,0.75
10,3457,0.78430605,0.75
10,3458,0.78120875,0.78125
10,3459,0.8323304,0.84375
10,3460,1.0374253,0.625
10,3461,1.2249647,0.6875
10,3462,1.3719634,0.6875
10,3463,1.0694426,0.75
10,3464,1.0038524,0.71875
10,3465,0.9150876,0.84375
10,3466,1.2367567,0.65625
10,3467,1.170823,0.65625
10,3468,1.2528279,0.6875
10,3469,1.4681875,0.5625
10,3470,0.83823127,0.78125
10,3471,1.299406,0.59375
10,3472,1.709943,0.59375
10,3473,1.2210333,0.6875
10,3474,0.9714302,0.625
10,3475,1.0813059,0.6875
10,3476,1.0707961,0.71875
10,3477,0.97402775,0.71875
10,3478,0.98429453,0.71875
10,3479,1.1069952,0.625
10,3480,1.0684525,0.6875
10,3481,0.8295464,0.75
10,3482,0.86807686,0.71875
10,3483,0.8675722,0.8125
10,3484,1.0497581,0.65625
10,3485,1.0170904,0.625
10,3486,0.7283151,0.78125
10,3487,1.1505581,0.59375
10,3488,1.094346,0.6875
10,3489,1.3245652,0.59375
10,3490,1.2575313,0.65625
10,3491,0.80292416,0.75
10,3492,0.7293989,0.8125
10,3493,0.9550389,0.78125
10,3494,0.8005135,0.84375
10,3495,1.0662556,0.75
10,3496,1.5018898,0.59375
10,3497,0.611175,0.84375
10,3498,0.7280816,0.75
10,3499,0.69692326,0.75
10,3500,0.7180508,0.8125
10,3501,0.44919258,0.9375
10,3502,0.48127636,0.875
10,3503,0.7319531,0.78125
10,3504,0.7451945,0.8125
10,3505,1.5642462,0.625
10,3506,0.9172302,0.75
10,3507,0.633744,0.8125
10,3508,0.96869814,0.71875
10,3509,0.925579,0.71875
10,3510,1.1735799,0.7
11,3511,1.076208,0.78125
11,3512,0.6064785,0.84375
11,3513,1.1937884,0.625
11,3514,0.6372903,0.78125
11,3515,0.98439294,0.71875
11,3516,0.979231,0.71875
11,3517,0.80551565,0.65625
11,3518,1.3645347,0.65625
11,3519,0.8491544,0.71875
11,3520,0.8944251,0.75
11,3521,1.3396285,0.59375
11,3522,0.80473614,0.78125
11,3523,0.87245536,0.78125
11,3524,0.8330695,0.75
11,3525,1.12335,0.75
11,3526,0.54615635,0.90625
11,3527,0.8876297,0.75
11,3528,1.0678569,0.78125
11,3529,0.5893617,0.875
11,3530,1.1756495,0.75
11,3531,0.8131592,0.78125
11,3532,0.6109506,0.84375
11,3533,0.82326174,0.75
11,3534,0.7865015,0.78125
11,3535,0.4479543,0.875
11,3536,1.0094692,0.6875
11,3537,0.5653197,0.84375
11,3538,0.95400524,0.65625
11,3539,1.1508735,0.6875
11,3540,0.6935571,0.90625
11,3541,0.90026814,0.71875
11,3542,0.9107903,0.71875
11,3543,1.0740155,0.8125
11,3544,1.1392527,0.625
11,3545,0.9226205,0.6875
11,3546,0.89223427,0.78125
11,3547,0.9986201,0.625
11,3548,0.8264407,0.8125
11,3549,0.8254305,0.75
11,3550,0.9966136,0.6875
11,3551,0.96994215,0.75
11,3552,0.5279465,0.84375
11,3553,1.1830435,0.6875
11,3554,0.9614272,0.6875
11,3555,0.93175936,0.78125
11,3556,0.7790503,0.75
11,3557,0.6183101,0.90625
11,3558,0.81011015,0.71875
11,3559,0.90913934,0.75
11,3560,0.98739773,0.71875
11,3561,0.8762657,0.84375
11,3562,0.79339325,0.78125
11,3563,0.85603845,0.65625
11,3564,1.0173855,0.78125
11,3565,0.7477706,0.71875
11,3566,0.9346829,0.78125
11,3567,0.87464684,0.75
11,3568,1.297041,0.625
11,3569,0.9826725,0.6875
11,3570,0.8844603,0.71875
11,3571,1.0728219,0.6875
11,3572,0.74516296,0.8125
11,3573,0.83325744,0.6875
11,3574,0.67376256,0.78125
11,3575,0.7043583,0.84375
11,3576,0.91951275,0.78125
11,3577,0.9585028,0.6875
11,3578,0.7239261,0.84375
11,3579,1.0003399,0.75
11,3580,1.1423444,0.625
11,3581,1.1480578,0.65625
11,3582,1.0036198,0.75
11,3583,0.86618924,0.78125
11,3584,0.9212135,0.71875
11,3585,1.1083893,0.65625
11,3586,1.2645084,0.625
11,3587,1.0789505,0.6875
11,3588,0.813368,0.78125
11,3589,1.2267371,0.6875
11,3590,0.89478314,0.75
11,3591,1.3101153,0.625
11,3592,0.7562415,0.75
11,3593,1.0492344,0.75
11,3594,0.9615928,0.75
11,3595,0.83876985,0.75
11,3596,0.8088235,0.84375
11,3597,0.8851196,0.75
11,3598,1.1773444,0.65625
11,3599,0.7325248,0.78125
11,3600,1.0754817,0.75
11,3601,0.5224854,0.84375
11,3602,0.96898365,0.75
11,3603,0.5316601,0.8125
11,3604,0.6958803,0.78125
11,3605,0.9042437,0.78125
11,3606,0.8299593,0.78125
11,3607,0.9025447,0.625
11,3608,0.7603197,0.75
11,3609,1.1115569,0.71875
11,3610,0.91947585,0.75
11,3611,0.7945232,0.78125
11,3612,0.9734096,0.8125
11,3613,1.1089892,0.75
11,3614,1.4279097,0.65625
11,3615,1.1520298,0.65625
11,3616,0.68458104,0.8125
11,3617,0.7180886,0.875
11,3618,1.2228713,0.59375
11,3619,1.2567877,0.65625
11,3620,1.2585886,0.59375
11,3621,1.2776253,0.65625
11,3622,1.1215365,0.65625
11,3623,0.67953134,0.8125
11,3624,1.2018156,0.6875
11,3625,1.0298492,0.75
11,3626,0.5352084,0.875
11,3627,0.5513634,0.875
11,3628,0.8730416,0.75
11,3629,1.0684656,0.71875
11,3630,1.1377972,0.6875
11,3631,1.063189,0.6875
11,3632,0.5448819,0.8125
11,3633,0.7251382,0.8125
11,3634,0.8999509,0.71875
11,3635,0.6122615,0.78125
